mes,pais_orig_cod,pais_orig,mun_dest_cod,mun_dest,turistas,CMUN,gasto
2022-09,011,Total Unión Europea,28180,Villarejo de Salvanés,164,180,118.23
2022-09,110,Francia,28180,Villarejo de Salvanés,76,180,97.67
2022-09,121,Países Bajos,28180,Villarejo de Salvanés,46,180,94.57
2022-09,000,Total,28181,Villaviciosa de Odón,2085,181,118.23
2022-09,010,Total Europa,28181,Villaviciosa de Odón,1688,181,118.23
2022-09,011,Total Unión Europea,28181,Villaviciosa de Odón,1433,181,118.23
2022-09,020,Total África,28181,Villaviciosa de Odón,65,181,118.23
2022-09,030,Total América,28181,Villaviciosa de Odón,283,181,118.23
2022-09,031,Total América del Norte,28181,Villaviciosa de Odón,172,181,118.23
2022-09,033,Total Sudamérica,28181,Villaviciosa de Odón,99,181,118.23
2022-09,040,Total Asia,28181,Villaviciosa de Odón,45,181,118.23
2022-09,102,Austria,28181,Villaviciosa de Odón,103,181,106.54
2022-09,103,Bélgica,28181,Villaviciosa de Odón,33,181,107.92
2022-09,107,Dinamarca,28181,Villaviciosa de Odón,36,181,102.03
2022-09,110,Francia,28181,Villaviciosa de Odón,626,181,97.67
2022-09,115,Italia,28181,Villaviciosa de Odón,108,181,99.18
2022-09,120,Noruega,28181,Villaviciosa de Odón,50,181,122.52
2022-09,121,Países Bajos,28181,Villaviciosa de Odón,230,181,94.57
2022-09,123,Portugal,28181,Villaviciosa de Odón,58,181,114.6
2022-09,125,Reino Unido,28181,Villaviciosa de Odón,167,181,161.13
2022-09,126,Alemania,28181,Villaviciosa de Odón,123,181,109.3
2022-09,228,Marruecos,28181,Villaviciosa de Odón,54,181,118.23
2022-09,303,Mexico,28181,Villaviciosa de Odón,88,181,155.88
2022-09,343,Colombia,28181,Villaviciosa de Odón,38,181,151.28
2022-09,348,Peru,28181,Villaviciosa de Odón,37,181,118.23
2022-09,000,Total,28183,Zarzalejo,48,183,118.23
2022-09,010,Total Europa,28183,Zarzalejo,32,183,118.23
2022-09,000,Total,28901,Lozoyuela-Navas-Sieteiglesias,182,901,118.23
2022-09,010,Total Europa,28901,Lozoyuela-Navas-Sieteiglesias,129,901,118.23
2022-09,011,Total Unión Europea,28901,Lozoyuela-Navas-Sieteiglesias,120,901,118.23
2022-09,030,Total América,28901,Lozoyuela-Navas-Sieteiglesias,36,901,118.23
2022-09,110,Francia,28901,Lozoyuela-Navas-Sieteiglesias,41,901,97.67
2022-09,126,Alemania,28901,Lozoyuela-Navas-Sieteiglesias,30,901,109.3
2022-09,000,Total,28902,Puentes Viejas,171,902,118.23
2022-09,010,Total Europa,28902,Puentes Viejas,159,902,118.23
2022-09,011,Total Unión Europea,28902,Puentes Viejas,144,902,118.23
2022-09,131,Suecia,28902,Puentes Viejas,86,902,107.06
2022-09,000,Total,28903,Tres Cantos,2230,903,118.23
2022-09,010,Total Europa,28903,Tres Cantos,1803,903,118.23
2022-09,011,Total Unión Europea,28903,Tres Cantos,1545,903,118.23
2022-09,030,Total América,28903,Tres Cantos,337,903,118.23
2022-09,031,Total América del Norte,28903,Tres Cantos,258,903,118.23
2022-09,033,Total Sudamérica,28903,Tres Cantos,73,903,118.23
2022-09,040,Total Asia,28903,Tres Cantos,68,903,118.23
2022-09,102,Austria,28903,Tres Cantos,61,903,106.54
2022-09,103,Bélgica,28903,Tres Cantos,41,903,107.92
2022-09,110,Francia,28903,Tres Cantos,530,903,97.67
2022-09,113,Irlanda,28903,Tres Cantos,39,903,130.13
2022-09,115,Italia,28903,Tres Cantos,76,903,99.18
2022-09,117,Luxemburgo,28903,Tres Cantos,39,903,118.23
2022-09,121,Países Bajos,28903,Tres Cantos,327,903,94.57
2022-09,122,Polonia,28903,Tres Cantos,44,903,78.35
2022-09,123,Portugal,28903,Tres Cantos,99,903,114.6
2022-09,125,Reino Unido,28903,Tres Cantos,193,903,161.13
2022-09,126,Alemania,28903,Tres Cantos,203,903,109.3
2022-09,132,Suiza,28903,Tres Cantos,59,903,217.58
2022-09,302,EE.UU.,28903,Tres Cantos,188,903,154.39
2022-10,000,Total,28002,Ajalvir,214,002,119.33
2022-10,010,Total Europa,28002,Ajalvir,158,002,119.33
2022-10,011,Total Unión Europea,28002,Ajalvir,130,002,119.33
2022-10,030,Total América,28002,Ajalvir,32,002,119.33
2022-10,110,Francia,28002,Ajalvir,30,002,92.41
2022-10,000,Total,28004,"Álamo, El",65,004,119.33
2022-10,030,Total América,28004,"Álamo, El",31,004,119.33
2022-10,000,Total,28005,Alcalá de Henares,10333,005,119.33
2022-10,010,Total Europa,28005,Alcalá de Henares,8656,005,119.33
2022-10,011,Total Unión Europea,28005,Alcalá de Henares,7539,005,119.33
2022-10,020,Total África,28005,Alcalá de Henares,252,005,119.33
2022-10,030,Total América,28005,Alcalá de Henares,1126,005,119.33
2022-10,031,Total América del Norte,28005,Alcalá de Henares,573,005,119.33
2022-10,033,Total Sudamérica,28005,Alcalá de Henares,490,005,119.33
2022-10,040,Total Asia,28005,Alcalá de Henares,292,005,119.33
2022-10,102,Austria,28005,Alcalá de Henares,307,005,108.59
2022-10,103,Bélgica,28005,Alcalá de Henares,239,005,104.6
2022-10,104,Bulgaria,28005,Alcalá de Henares,118,005,119.33
2022-10,107,Dinamarca,28005,Alcalá de Henares,176,005,99.59
2022-10,110,Francia,28005,Alcalá de Henares,1655,005,92.41
2022-10,112,Hungria,28005,Alcalá de Henares,71,005,119.33
2022-10,113,Irlanda,28005,Alcalá de Henares,224,005,143.7
2022-10,115,Italia,28005,Alcalá de Henares,665,005,93.79
2022-10,116,Liechtenstein,28005,Alcalá de Henares,254,005,119.33
2022-10,117,Luxemburgo,28005,Alcalá de Henares,180,005,119.33
2022-10,120,Noruega,28005,Alcalá de Henares,30,005,115.53
2022-10,121,Países Bajos,28005,Alcalá de Henares,1137,005,103.92
2022-10,122,Polonia,28005,Alcalá de Henares,324,005,76.68
2022-10,123,Portugal,28005,Alcalá de Henares,288,005,117.59
2022-10,125,Reino Unido,28005,Alcalá de Henares,639,005,193.83
2022-10,126,Alemania,28005,Alcalá de Henares,1208,005,101.48
2022-10,128,Rumania,28005,Alcalá de Henares,359,005,128.28
2022-10,131,Suecia,28005,Alcalá de Henares,275,005,102.03
2022-10,132,Suiza,28005,Alcalá de Henares,170,005,218.55
2022-10,142,Lituania,28005,Alcalá de Henares,72,005,119.33
2022-10,143,República Checa,28005,Alcalá de Henares,103,005,119.33
2022-10,144,Eslovaquia,28005,Alcalá de Henares,31,005,119.33
2022-10,147,Eslovenia,28005,Alcalá de Henares,33,005,119.33
2022-10,220,Guinea ecuatorial,28005,Alcalá de Henares,64,005,119.33
2022-10,228,Marruecos,28005,Alcalá de Henares,123,005,119.33
2022-10,234,Nigeria,28005,Alcalá de Henares,44,005,119.33
2022-10,302,EE.UU.,28005,Alcalá de Henares,456,005,152.03
2022-10,340,Argentina,28005,Alcalá de Henares,55,005,108.81
2022-10,342,Brasil,28005,Alcalá de Henares,62,005,124.95
2022-10,343,Colombia,28005,Alcalá de Henares,210,005,145.38
2022-10,348,Peru,28005,Alcalá de Henares,50,005,119.33
2022-10,351,Venezuela,28005,Alcalá de Henares,66,005,119.33
2022-10,407,China,28005,Alcalá de Henares,112,005,218.87
2022-10,415,Japón,28005,Alcalá de Henares,48,005,119.11
2022-10,430,Republica de corea - corea del sur,28005,Alcalá de Henares,54,005,109.02
2022-10,436,Turquia,28005,Alcalá de Henares,31,005,157.83
2022-10,000,Total,28006,Alcobendas,8079,006,119.33
2022-10,010,Total Europa,28006,Alcobendas,5818,006,119.33
2022-10,011,Total Unión Europea,28006,Alcobendas,4672,006,119.33
2022-10,020,Total África,28006,Alcobendas,130,006,119.33
2022-10,030,Total América,28006,Alcobendas,1720,006,119.33
2022-10,031,Total América del Norte,28006,Alcobendas,876,006,119.33
2022-10,033,Total Sudamérica,28006,Alcobendas,764,006,119.33
2022-10,040,Total Asia,28006,Alcobendas,407,006,119.33
2022-10,102,Austria,28006,Alcobendas,254,006,108.59
2022-10,103,Bélgica,28006,Alcobendas,99,006,104.6
2022-10,104,Bulgaria,28006,Alcobendas,46,006,119.33
2022-10,107,Dinamarca,28006,Alcobendas,123,006,99.59
2022-10,110,Francia,28006,Alcobendas,1129,006,92.41
2022-10,112,Hungria,28006,Alcobendas,40,006,119.33
2022-10,113,Irlanda,28006,Alcobendas,75,006,143.7
2022-10,115,Italia,28006,Alcobendas,344,006,93.79
2022-10,117,Luxemburgo,28006,Alcobendas,100,006,119.33
2022-10,120,Noruega,28006,Alcobendas,45,006,115.53
2022-10,121,Países Bajos,28006,Alcobendas,1130,006,103.92
2022-10,122,Polonia,28006,Alcobendas,116,006,76.68
2022-10,123,Portugal,28006,Alcobendas,316,006,117.59
2022-10,125,Reino Unido,28006,Alcobendas,736,006,193.83
2022-10,126,Alemania,28006,Alcobendas,605,006,101.48
2022-10,128,Rumania,28006,Alcobendas,46,006,128.28
2022-10,131,Suecia,28006,Alcobendas,121,006,102.03
2022-10,132,Suiza,28006,Alcobendas,257,006,218.55
2022-10,154,Rusia,28006,Alcobendas,30,006,119.11
2022-10,228,Marruecos,28006,Alcobendas,93,006,119.33
2022-10,301,Canada,28006,Alcobendas,38,006,126.51
2022-10,302,EE.UU.,28006,Alcobendas,590,006,152.03
2022-10,303,Mexico,28006,Alcobendas,248,006,149.13
2022-10,340,Argentina,28006,Alcobendas,102,006,108.81
2022-10,342,Brasil,28006,Alcobendas,99,006,124.95
2022-10,343,Colombia,28006,Alcobendas,287,006,145.38
2022-10,344,Chile,28006,Alcobendas,48,006,131.21
2022-10,345,Ecuador,28006,Alcobendas,39,006,119.33
2022-10,347,Paraguay,28006,Alcobendas,33,006,119.33
2022-10,348,Peru,28006,Alcobendas,120,006,119.33
2022-10,351,Venezuela,28006,Alcobendas,35,006,119.33
2022-10,407,China,28006,Alcobendas,103,006,218.87
2022-10,408,Emiratos arabes unidos,28006,Alcobendas,40,006,233.73
2022-10,410,India,28006,Alcobendas,60,006,119.33
2022-10,414,Israel,28006,Alcobendas,32,006,119.33
2022-10,415,Japón,28006,Alcobendas,35,006,119.11
2022-10,430,Republica de corea - corea del sur,28006,Alcobendas,67,006,109.02
2022-10,436,Turquia,28006,Alcobendas,33,006,157.83
2022-10,000,Total,28007,Alcorcón,3859,007,119.33
2022-10,010,Total Europa,28007,Alcorcón,2958,007,119.33
2022-10,011,Total Unión Europea,28007,Alcorcón,2553,007,119.33
2022-10,020,Total África,28007,Alcorcón,209,007,119.33
2022-10,030,Total América,28007,Alcorcón,607,007,119.33
2022-10,031,Total América del Norte,28007,Alcorcón,208,007,119.33
2022-10,033,Total Sudamérica,28007,Alcorcón,364,007,119.33
2022-10,040,Total Asia,28007,Alcorcón,82,007,119.33
2022-10,102,Austria,28007,Alcorcón,139,007,108.59
2022-10,103,Bélgica,28007,Alcorcón,50,007,104.6
2022-10,107,Dinamarca,28007,Alcorcón,60,007,99.59
2022-10,110,Francia,28007,Alcorcón,755,007,92.41
2022-10,113,Irlanda,28007,Alcorcón,44,007,143.7
2022-10,115,Italia,28007,Alcorcón,198,007,93.79
2022-10,117,Luxemburgo,28007,Alcorcón,73,007,119.33
2022-10,121,Países Bajos,28007,Alcorcón,465,007,103.92
2022-10,122,Polonia,28007,Alcorcón,85,007,76.68
2022-10,123,Portugal,28007,Alcorcón,155,007,117.59
2022-10,125,Reino Unido,28007,Alcorcón,311,007,193.83
2022-10,126,Alemania,28007,Alcorcón,343,007,101.48
2022-10,128,Rumania,28007,Alcorcón,69,007,128.28
2022-10,131,Suecia,28007,Alcorcón,75,007,102.03
2022-10,132,Suiza,28007,Alcorcón,72,007,218.55
2022-10,220,Guinea ecuatorial,28007,Alcorcón,41,007,119.33
2022-10,228,Marruecos,28007,Alcorcón,145,007,119.33
2022-10,302,EE.UU.,28007,Alcorcón,132,007,152.03
2022-10,343,Colombia,28007,Alcorcón,180,007,145.38
2022-10,348,Peru,28007,Alcorcón,90,007,119.33
2022-10,351,Venezuela,28007,Alcorcón,33,007,119.33
2022-10,407,China,28007,Alcorcón,33,007,218.87
2022-10,000,Total,28008,Aldea del Fresno,122,008,119.33
2022-10,010,Total Europa,28008,Aldea del Fresno,107,008,119.33
2022-10,011,Total Unión Europea,28008,Aldea del Fresno,96,008,119.33
2022-10,000,Total,28009,Algete,963,009,119.33
2022-10,010,Total Europa,28009,Algete,771,009,119.33
2022-10,011,Total Unión Europea,28009,Algete,638,009,119.33
2022-10,020,Total África,28009,Algete,30,009,119.33
2022-10,030,Total América,28009,Algete,135,009,119.33
2022-10,031,Total América del Norte,28009,Algete,74,009,119.33
2022-10,033,Total Sudamérica,28009,Algete,53,009,119.33
2022-10,102,Austria,28009,Algete,49,009,108.59
2022-10,110,Francia,28009,Algete,101,009,92.41
2022-10,115,Italia,28009,Algete,48,009,93.79
2022-10,121,Países Bajos,28009,Algete,87,009,103.92
2022-10,122,Polonia,28009,Algete,36,009,76.68
2022-10,125,Reino Unido,28009,Algete,82,009,193.83
2022-10,126,Alemania,28009,Algete,203,009,101.48
2022-10,132,Suiza,28009,Algete,39,009,218.55
2022-10,302,EE.UU.,28009,Algete,48,009,152.03
2022-10,343,Colombia,28009,Algete,30,009,145.38
2022-10,000,Total,28010,Alpedrete,171,010,119.33
2022-10,010,Total Europa,28010,Alpedrete,142,010,119.33
2022-10,011,Total Unión Europea,28010,Alpedrete,132,010,119.33
2022-10,121,Países Bajos,28010,Alpedrete,33,010,103.92
2022-10,000,Total,28011,Ambite,35,011,119.33
2022-10,000,Total,28012,Anchuelo,77,012,119.33
2022-10,010,Total Europa,28012,Anchuelo,60,012,119.33
2022-10,011,Total Unión Europea,28012,Anchuelo,50,012,119.33
2022-10,000,Total,28013,Aranjuez,2623,013,119.33
2022-10,010,Total Europa,28013,Aranjuez,2270,013,119.33
2022-10,011,Total Unión Europea,28013,Aranjuez,2018,013,119.33
2022-10,020,Total África,28013,Aranjuez,124,013,119.33
2022-10,030,Total América,28013,Aranjuez,199,013,119.33
2022-10,031,Total América del Norte,28013,Aranjuez,50,013,119.33
2022-10,033,Total Sudamérica,28013,Aranjuez,140,013,119.33
2022-10,102,Austria,28013,Aranjuez,68,013,108.59
2022-10,103,Bélgica,28013,Aranjuez,48,013,104.6
2022-10,107,Dinamarca,28013,Aranjuez,44,013,99.59
2022-10,110,Francia,28013,Aranjuez,418,013,92.41
2022-10,112,Hungria,28013,Aranjuez,49,013,119.33
2022-10,115,Italia,28013,Aranjuez,157,013,93.79
2022-10,117,Luxemburgo,28013,Aranjuez,66,013,119.33
2022-10,121,Países Bajos,28013,Aranjuez,365,013,103.92
2022-10,122,Polonia,28013,Aranjuez,106,013,76.68
2022-10,123,Portugal,28013,Aranjuez,70,013,117.59
2022-10,125,Reino Unido,28013,Aranjuez,194,013,193.83
2022-10,126,Alemania,28013,Aranjuez,339,013,101.48
2022-10,128,Rumania,28013,Aranjuez,98,013,128.28
2022-10,131,Suecia,28013,Aranjuez,78,013,102.03
2022-10,132,Suiza,28013,Aranjuez,45,013,218.55
2022-10,143,República Checa,28013,Aranjuez,44,013,119.33
2022-10,228,Marruecos,28013,Aranjuez,111,013,119.33
2022-10,302,EE.UU.,28013,Aranjuez,39,013,152.03
2022-10,343,Colombia,28013,Aranjuez,102,013,145.38
2022-10,000,Total,28014,Arganda del Rey,2318,014,119.33
2022-10,010,Total Europa,28014,Arganda del Rey,1976,014,119.33
2022-10,011,Total Unión Europea,28014,Arganda del Rey,1793,014,119.33
2022-10,020,Total África,28014,Arganda del Rey,62,014,119.33
2022-10,030,Total América,28014,Arganda del Rey,243,014,119.33
2022-10,031,Total América del Norte,28014,Arganda del Rey,111,014,119.33
2022-10,033,Total Sudamérica,28014,Arganda del Rey,121,014,119.33
2022-10,040,Total Asia,28014,Arganda del Rey,35,014,119.33
2022-10,102,Austria,28014,Arganda del Rey,85,014,108.59
2022-10,103,Bélgica,28014,Arganda del Rey,38,014,104.6
2022-10,107,Dinamarca,28014,Arganda del Rey,55,014,99.59
2022-10,110,Francia,28014,Arganda del Rey,454,014,92.41
2022-10,115,Italia,28014,Arganda del Rey,90,014,93.79
2022-10,117,Luxemburgo,28014,Arganda del Rey,62,014,119.33
2022-10,121,Países Bajos,28014,Arganda del Rey,390,014,103.92
2022-10,122,Polonia,28014,Arganda del Rey,44,014,76.68
2022-10,123,Portugal,28014,Arganda del Rey,80,014,117.59
2022-10,125,Reino Unido,28014,Arganda del Rey,126,014,193.83
2022-10,126,Alemania,28014,Arganda del Rey,197,014,101.48
2022-10,128,Rumania,28014,Arganda del Rey,195,014,128.28
2022-10,131,Suecia,28014,Arganda del Rey,71,014,102.03
2022-10,132,Suiza,28014,Arganda del Rey,39,014,218.55
2022-10,228,Marruecos,28014,Arganda del Rey,49,014,119.33
2022-10,302,EE.UU.,28014,Arganda del Rey,95,014,152.03
2022-10,343,Colombia,28014,Arganda del Rey,57,014,145.38
2022-10,000,Total,28015,Arroyomolinos,549,015,119.33
2022-10,010,Total Europa,28015,Arroyomolinos,434,015,119.33
2022-10,011,Total Unión Europea,28015,Arroyomolinos,404,015,119.33
2022-10,030,Total América,28015,Arroyomolinos,66,015,119.33
2022-10,033,Total Sudamérica,28015,Arroyomolinos,30,015,119.33
2022-10,102,Austria,28015,Arroyomolinos,41,015,108.59
2022-10,110,Francia,28015,Arroyomolinos,112,015,92.41
2022-10,121,Países Bajos,28015,Arroyomolinos,144,015,103.92
2022-10,126,Alemania,28015,Arroyomolinos,30,015,101.48
2022-10,000,Total,28017,Batres,141,017,119.33
2022-10,010,Total Europa,28017,Batres,96,017,119.33
2022-10,011,Total Unión Europea,28017,Batres,80,017,119.33
2022-10,030,Total América,28017,Batres,30,017,119.33
2022-10,000,Total,28018,Becerril de la Sierra,86,018,119.33
2022-10,010,Total Europa,28018,Becerril de la Sierra,68,018,119.33
2022-10,011,Total Unión Europea,28018,Becerril de la Sierra,61,018,119.33
2022-10,000,Total,28019,Belmonte de Tajo,44,019,119.33
2022-10,010,Total Europa,28019,Belmonte de Tajo,44,019,119.33
2022-10,011,Total Unión Europea,28019,Belmonte de Tajo,38,019,119.33
2022-10,000,Total,28022,Boadilla del Monte,3041,022,119.33
2022-10,010,Total Europa,28022,Boadilla del Monte,2527,022,119.33
2022-10,011,Total Unión Europea,28022,Boadilla del Monte,2238,022,119.33
2022-10,030,Total América,28022,Boadilla del Monte,427,022,119.33
2022-10,031,Total América del Norte,28022,Boadilla del Monte,265,022,119.33
2022-10,033,Total Sudamérica,28022,Boadilla del Monte,147,022,119.33
2022-10,040,Total Asia,28022,Boadilla del Monte,68,022,119.33
2022-10,102,Austria,28022,Boadilla del Monte,127,022,108.59
2022-10,103,Bélgica,28022,Boadilla del Monte,35,022,104.6
2022-10,107,Dinamarca,28022,Boadilla del Monte,67,022,99.59
2022-10,110,Francia,28022,Boadilla del Monte,645,022,92.41
2022-10,115,Italia,28022,Boadilla del Monte,108,022,93.79
2022-10,117,Luxemburgo,28022,Boadilla del Monte,44,022,119.33
2022-10,121,Países Bajos,28022,Boadilla del Monte,750,022,103.92
2022-10,122,Polonia,28022,Boadilla del Monte,36,022,76.68
2022-10,123,Portugal,28022,Boadilla del Monte,73,022,117.59
2022-10,125,Reino Unido,28022,Boadilla del Monte,198,022,193.83
2022-10,126,Alemania,28022,Boadilla del Monte,242,022,101.48
2022-10,131,Suecia,28022,Boadilla del Monte,41,022,102.03
2022-10,132,Suiza,28022,Boadilla del Monte,72,022,218.55
2022-10,302,EE.UU.,28022,Boadilla del Monte,182,022,152.03
2022-10,340,Argentina,28022,Boadilla del Monte,53,022,108.81
2022-10,343,Colombia,28022,Boadilla del Monte,51,022,145.38
2022-10,407,China,28022,Boadilla del Monte,39,022,218.87
2022-10,000,Total,28023,"Boalo, El",298,023,119.33
2022-10,010,Total Europa,28023,"Boalo, El",249,023,119.33
2022-10,011,Total Unión Europea,28023,"Boalo, El",196,023,119.33
2022-10,030,Total América,28023,"Boalo, El",31,023,119.33
2022-10,110,Francia,28023,"Boalo, El",58,023,92.41
2022-10,121,Países Bajos,28023,"Boalo, El",31,023,103.92
2022-10,125,Reino Unido,28023,"Boalo, El",32,023,193.83
2022-10,126,Alemania,28023,"Boalo, El",32,023,101.48
2022-10,000,Total,28026,Brunete,928,026,119.33
2022-10,010,Total Europa,28026,Brunete,733,026,119.33
2022-10,011,Total Unión Europea,28026,Brunete,643,026,119.33
2022-10,020,Total África,28026,Brunete,37,026,119.33
2022-10,030,Total América,28026,Brunete,112,026,119.33
2022-10,031,Total América del Norte,28026,Brunete,46,026,119.33
2022-10,033,Total Sudamérica,28026,Brunete,59,026,119.33
2022-10,040,Total Asia,28026,Brunete,43,026,119.33
2022-10,102,Austria,28026,Brunete,44,026,108.59
2022-10,107,Dinamarca,28026,Brunete,30,026,99.59
2022-10,110,Francia,28026,Brunete,150,026,92.41
2022-10,115,Italia,28026,Brunete,31,026,93.79
2022-10,121,Países Bajos,28026,Brunete,234,026,103.92
2022-10,125,Reino Unido,28026,Brunete,58,026,193.83
2022-10,126,Alemania,28026,Brunete,66,026,101.48
2022-10,128,Rumania,28026,Brunete,30,026,128.28
2022-10,343,Colombia,28026,Brunete,33,026,145.38
2022-10,407,China,28026,Brunete,33,026,218.87
