Hospital,Especialidad,total_pacientes,media_tiempo_dias,ano,semana
HOSPITAL UNIVERSITARIO INFANTA LEONOR,Total,3687,65.4,2021,20
HOSPITAL UNIVERSITARIO INFANTA LEONOR,Total,3671,67.17,2021,19
HOSPITAL UNIVERSITARIO INFANTA LEONOR,Total,3636,68.41,2021,18
HOSPITAL UNIVERSITARIO INFANTA LEONOR,Total,3760,66.21,2021,16
HOSPITAL UNIVERSITARIO INFANTA LEONOR,Total,3741,66.61,2021,15
HOSPITAL UNIVERSITARIO INFANTA LEONOR,Total,3683,68.77,2021,14
HOSPITAL UNIVERSITARIO INFANTA LEONOR,Total,3682,65.21,2021,13
HOSPITAL UNIVERSITARIO INFANTA LEONOR,Total,3648,63.11,2021,12
HOSPITAL UNIVERSITARIO INFANTA LEONOR,Total,3553,63.69,2021,11
HOSPITAL UNIVERSITARIO INFANTA LEONOR,Total,3610,60.7,2021,10
HOSPITAL UNIVERSITARIO INFANTA LEONOR,Total,3586,60.03,2021,9
HOSPITAL UNIVERSITARIO INFANTA LEONOR,Total,3587,61.85,2021,8
HOSPITAL UNIVERSITARIO INFANTA LEONOR,Total,3566,81.96,2021,7
HOSPITAL UNIVERSITARIO INFANTA LEONOR,Total,3481,83.63,2021,6
HOSPITAL UNIVERSITARIO INFANTA LEONOR,Total,3503,82.65,2021,5
HOSPITAL UNIVERSITARIO INFANTA LEONOR,Total,3405,83.17,2021,4
HOSPITAL UNIVERSITARIO INFANTA LEONOR,Total,3361,80.96,2021,3
HOSPITAL UNIVERSITARIO INFANTA LEONOR,Total,3200,80.27,2021,2
HOSPITAL UNIVERSITARIO INFANTA LEONOR,Total,2966,66.37,2021,1
HOSPITAL UNIVERSITARIO INFANTA LEONOR,Total,3117,64.39,2020,51
HOSPITAL UNIVERSITARIO INFANTA LEONOR,Total,3140,64.33,2020,50
HOSPITAL UNIVERSITARIO INFANTA LEONOR,Total,3102,62.31,2020,49
HOSPITAL UNIVERSITARIO INFANTA LEONOR,Total,3056,65.14,2020,48
HOSPITAL UNIVERSITARIO INFANTA LEONOR,Total,3020,66.73,2020,47
HOSPITAL UNIVERSITARIO INFANTA LEONOR,Total,3010,66.92,2020,46
HOSPITAL UNIVERSITARIO INFANTA LEONOR,Total,2966,66.37,2020,45
HOSPITAL UNIVERSITARIO INFANTA LEONOR,Total,2924,67.29,2020,43
HOSPITAL UNIVERSITARIO INFANTA LEONOR,Total,2818,70.89,2020,42
HOSPITAL UNIVERSITARIO INFANTA LEONOR,Total,2815,67.15,2020,41
HOSPITAL UNIVERSITARIO INFANTA LEONOR,Total,2780,64.6,2020,40
HOSPITAL UNIVERSITARIO INFANTA LEONOR,Total,2714,61.95,2020,39
HOSPITAL UNIVERSITARIO INFANTA LEONOR,Total,2620,61.18,2020,38
HOSPITAL UNIVERSITARIO INFANTA LEONOR,Total,2621,59.25,2020,37
HOSPITAL UNIVERSITARIO INFANTA LEONOR,Total,2622,61.45,2020,36
HOSPITAL UNIVERSITARIO INFANTA LEONOR,Total,2598,57.42,2020,35
HOSPITAL UNIVERSITARIO INFANTA LEONOR,Total,2608,52.33,2020,34
HOSPITAL UNIVERSITARIO INFANTA LEONOR,Total,2588,48.69,2020,33
HOSPITAL UNIVERSITARIO INFANTA LEONOR,Total,2588,43.87,2020,32
HOSPITAL UNIVERSITARIO INFANTA LEONOR,Total,2571,40.66,2020,31
HOSPITAL UNIVERSITARIO INFANTA LEONOR,Total,2555,37.18,2020,30
HOSPITAL UNIVERSITARIO INFANTA LEONOR,Total,2704,41.46,2020,10
HOSPITAL UNIVERSITARIO INFANTA LEONOR,Total,2799,42.2,2020,9
HOSPITAL UNIVERSITARIO INFANTA LEONOR,Total,2722,46.92,2020,7
HOSPITAL UNIVERSITARIO INFANTA LEONOR,Total,2745,52.92,2020,6
HOSPITAL UNIVERSITARIO INFANTA LEONOR,Total,2809,50.14,2020,5
HOSPITAL UNIVERSITARIO INFANTA LEONOR,Total,2871,53.33,2020,4
HOSPITAL UNIVERSITARIO INFANTA LEONOR,Total,2871,53.33,2020,3
HOSPITAL UNIVERSITARIO INFANTA LEONOR,Total,2873,54.88,2020,2
HOSPITAL UNIVERSITARIO INFANTA SOFIA,Angiología y Cirugía Vascular,0,0,2022,44
HOSPITAL UNIVERSITARIO INFANTA SOFIA,Angiología y Cirugía Vascular,0,0,2022,43
HOSPITAL UNIVERSITARIO INFANTA SOFIA,Angiología y Cirugía Vascular,0,0,2022,42
HOSPITAL UNIVERSITARIO INFANTA SOFIA,Angiología y Cirugía Vascular,0,0,2022,41
HOSPITAL UNIVERSITARIO INFANTA SOFIA,Angiología y Cirugía Vascular,0,0,2022,40
HOSPITAL UNIVERSITARIO INFANTA SOFIA,Angiología y Cirugía Vascular,NA,NA,2022,39
HOSPITAL UNIVERSITARIO INFANTA SOFIA,Angiología y Cirugía Vascular,0,0,2022,38
HOSPITAL UNIVERSITARIO INFANTA SOFIA,Angiología y Cirugía Vascular,0,0,2022,37
HOSPITAL UNIVERSITARIO INFANTA SOFIA,Angiología y Cirugía Vascular,0,0,2022,36
HOSPITAL UNIVERSITARIO INFANTA SOFIA,Angiología y Cirugía Vascular,0,0,2022,35
HOSPITAL UNIVERSITARIO INFANTA SOFIA,Angiología y Cirugía Vascular,0,0,2022,34
HOSPITAL UNIVERSITARIO INFANTA SOFIA,Angiología y Cirugía Vascular,0,0,2022,33
HOSPITAL UNIVERSITARIO INFANTA SOFIA,Angiología y Cirugía Vascular,0,0,2022,32
HOSPITAL UNIVERSITARIO INFANTA SOFIA,Angiología y Cirugía Vascular,0,0,2022,31
HOSPITAL UNIVERSITARIO INFANTA SOFIA,Angiología y Cirugía Vascular,0,0,2022,30
HOSPITAL UNIVERSITARIO INFANTA SOFIA,Angiología y Cirugía Vascular,0,0,2022,29
HOSPITAL UNIVERSITARIO INFANTA SOFIA,Angiología y Cirugía Vascular,0,0,2022,28
HOSPITAL UNIVERSITARIO INFANTA SOFIA,Angiología y Cirugía Vascular,0,0,2022,27
HOSPITAL UNIVERSITARIO INFANTA SOFIA,Angiología y Cirugía Vascular,0,0,2022,25
HOSPITAL UNIVERSITARIO INFANTA SOFIA,Angiología y Cirugía Vascular,0,0,2022,24
HOSPITAL UNIVERSITARIO INFANTA SOFIA,Angiología y Cirugía Vascular,0,0,2022,23
HOSPITAL UNIVERSITARIO INFANTA SOFIA,Angiología y Cirugía Vascular,0,0,2022,22
HOSPITAL UNIVERSITARIO INFANTA SOFIA,Angiología y Cirugía Vascular,0,0,2022,21
HOSPITAL UNIVERSITARIO INFANTA SOFIA,Angiología y Cirugía Vascular,0,0,2022,20
HOSPITAL UNIVERSITARIO INFANTA SOFIA,Angiología y Cirugía Vascular,0,0,2022,19
HOSPITAL UNIVERSITARIO INFANTA SOFIA,Angiología y Cirugía Vascular,0,0,2022,18
HOSPITAL UNIVERSITARIO INFANTA SOFIA,Angiología y Cirugía Vascular,0,0,2022,17
HOSPITAL UNIVERSITARIO INFANTA SOFIA,Angiología y Cirugía Vascular,0,0,2022,16
HOSPITAL UNIVERSITARIO INFANTA SOFIA,Angiología y Cirugía Vascular,0,0,2022,15
HOSPITAL UNIVERSITARIO INFANTA SOFIA,Angiología y Cirugía Vascular,0,0,2022,14
HOSPITAL UNIVERSITARIO INFANTA SOFIA,Angiología y Cirugía Vascular,0,0,2022,12
HOSPITAL UNIVERSITARIO INFANTA SOFIA,Angiología y Cirugía Vascular,0,0,2022,11
HOSPITAL UNIVERSITARIO INFANTA SOFIA,Angiología y Cirugía Vascular,0,0,2022,10
HOSPITAL UNIVERSITARIO INFANTA SOFIA,Angiología y Cirugía Vascular,0,0,2022,9
HOSPITAL UNIVERSITARIO INFANTA SOFIA,Angiología y Cirugía Vascular,0,0,2022,8
HOSPITAL UNIVERSITARIO INFANTA SOFIA,Angiología y Cirugía Vascular,0,0,2022,7
HOSPITAL UNIVERSITARIO INFANTA SOFIA,Angiología y Cirugía Vascular,0,0,2022,6
HOSPITAL UNIVERSITARIO INFANTA SOFIA,Angiología y Cirugía Vascular,0,0,2022,5
HOSPITAL UNIVERSITARIO INFANTA SOFIA,Angiología y Cirugía Vascular,0,0,2022,4
HOSPITAL UNIVERSITARIO INFANTA SOFIA,Angiología y Cirugía Vascular,0,0,2022,3
HOSPITAL UNIVERSITARIO INFANTA SOFIA,Angiología y Cirugía Vascular,0,0,2022,2
HOSPITAL UNIVERSITARIO INFANTA SOFIA,Angiología y Cirugía Vascular,0,0,2022,1
HOSPITAL UNIVERSITARIO INFANTA SOFIA,Angiología y Cirugía Vascular,0,0,2021,51
HOSPITAL UNIVERSITARIO INFANTA SOFIA,Angiología y Cirugía Vascular,0,0,2021,50
HOSPITAL UNIVERSITARIO INFANTA SOFIA,Angiología y Cirugía Vascular,0,0,2021,49
HOSPITAL UNIVERSITARIO INFANTA SOFIA,Angiología y Cirugía Vascular,0,0,2021,48
HOSPITAL UNIVERSITARIO INFANTA SOFIA,Angiología y Cirugía Vascular,0,0,2021,47
HOSPITAL UNIVERSITARIO INFANTA SOFIA,Angiología y Cirugía Vascular,0,0,2021,46
HOSPITAL UNIVERSITARIO INFANTA SOFIA,Angiología y Cirugía Vascular,0,0,2021,45
HOSPITAL UNIVERSITARIO INFANTA SOFIA,Angiología y Cirugía Vascular,0,0,2021,44
HOSPITAL UNIVERSITARIO INFANTA SOFIA,Angiología y Cirugía Vascular,0,0,2021,43
HOSPITAL UNIVERSITARIO INFANTA SOFIA,Angiología y Cirugía Vascular,0,0,2021,42
HOSPITAL UNIVERSITARIO INFANTA SOFIA,Angiología y Cirugía Vascular,0,0,2021,41
HOSPITAL UNIVERSITARIO INFANTA SOFIA,Angiología y Cirugía Vascular,0,0,2021,40
HOSPITAL UNIVERSITARIO INFANTA SOFIA,Angiología y Cirugía Vascular,0,0,2021,38
HOSPITAL UNIVERSITARIO INFANTA SOFIA,Angiología y Cirugía Vascular,0,0,2021,37
HOSPITAL UNIVERSITARIO INFANTA SOFIA,Angiología y Cirugía Vascular,0,0,2021,36
HOSPITAL UNIVERSITARIO INFANTA SOFIA,Angiología y Cirugía Vascular,0,0,2021,35
HOSPITAL UNIVERSITARIO INFANTA SOFIA,Angiología y Cirugía Vascular,0,0,2021,34
HOSPITAL UNIVERSITARIO INFANTA SOFIA,Angiología y Cirugía Vascular,0,0,2021,33
HOSPITAL UNIVERSITARIO INFANTA SOFIA,Angiología y Cirugía Vascular,0,0,2021,32
HOSPITAL UNIVERSITARIO INFANTA SOFIA,Angiología y Cirugía Vascular,0,0,2021,31
HOSPITAL UNIVERSITARIO INFANTA SOFIA,Angiología y Cirugía Vascular,0,0,2021,30
HOSPITAL UNIVERSITARIO INFANTA SOFIA,Angiología y Cirugía Vascular,0,0,2021,29
HOSPITAL UNIVERSITARIO INFANTA SOFIA,Angiología y Cirugía Vascular,0,0,2021,28
HOSPITAL UNIVERSITARIO INFANTA SOFIA,Angiología y Cirugía Vascular,0,0,2021,27
HOSPITAL UNIVERSITARIO INFANTA SOFIA,Angiología y Cirugía Vascular,0,0,2021,26
HOSPITAL UNIVERSITARIO INFANTA SOFIA,Angiología y Cirugía Vascular,0,0,2021,25
HOSPITAL UNIVERSITARIO INFANTA SOFIA,Angiología y Cirugía Vascular,0,0,2021,24
HOSPITAL UNIVERSITARIO INFANTA SOFIA,Angiología y Cirugía Vascular,0,0,2021,23
HOSPITAL UNIVERSITARIO INFANTA SOFIA,Angiología y Cirugía Vascular,0,0,2021,22
HOSPITAL UNIVERSITARIO INFANTA SOFIA,Angiología y Cirugía Vascular,0,0,2021,21
HOSPITAL UNIVERSITARIO INFANTA SOFIA,Angiología y Cirugía Vascular,0,0,2021,20
HOSPITAL UNIVERSITARIO INFANTA SOFIA,Angiología y Cirugía Vascular,0,0,2021,19
HOSPITAL UNIVERSITARIO INFANTA SOFIA,Angiología y Cirugía Vascular,0,0,2021,18
HOSPITAL UNIVERSITARIO INFANTA SOFIA,Angiología y Cirugía Vascular,0,0,2021,16
HOSPITAL UNIVERSITARIO INFANTA SOFIA,Angiología y Cirugía Vascular,0,0,2021,15
HOSPITAL UNIVERSITARIO INFANTA SOFIA,Angiología y Cirugía Vascular,0,0,2021,14
HOSPITAL UNIVERSITARIO INFANTA SOFIA,Angiología y Cirugía Vascular,0,0,2021,13
HOSPITAL UNIVERSITARIO INFANTA SOFIA,Angiología y Cirugía Vascular,0,0,2021,12
HOSPITAL UNIVERSITARIO INFANTA SOFIA,Angiología y Cirugía Vascular,0,0,2021,11
HOSPITAL UNIVERSITARIO INFANTA SOFIA,Angiología y Cirugía Vascular,0,0,2021,10
HOSPITAL UNIVERSITARIO INFANTA SOFIA,Angiología y Cirugía Vascular,0,0,2021,9
HOSPITAL UNIVERSITARIO INFANTA SOFIA,Angiología y Cirugía Vascular,0,0,2021,8
HOSPITAL UNIVERSITARIO INFANTA SOFIA,Angiología y Cirugía Vascular,0,0,2021,7
HOSPITAL UNIVERSITARIO INFANTA SOFIA,Angiología y Cirugía Vascular,0,0,2021,6
HOSPITAL UNIVERSITARIO INFANTA SOFIA,Angiología y Cirugía Vascular,0,0,2021,5
HOSPITAL UNIVERSITARIO INFANTA SOFIA,Angiología y Cirugía Vascular,0,0,2021,4
HOSPITAL UNIVERSITARIO INFANTA SOFIA,Angiología y Cirugía Vascular,0,0,2021,3
HOSPITAL UNIVERSITARIO INFANTA SOFIA,Angiología y Cirugía Vascular,0,0,2021,2
HOSPITAL UNIVERSITARIO INFANTA SOFIA,Angiología y Cirugía Vascular,0,0,2021,1
HOSPITAL UNIVERSITARIO INFANTA SOFIA,Angiología y Cirugía Vascular,0,0,2020,51
HOSPITAL UNIVERSITARIO INFANTA SOFIA,Angiología y Cirugía Vascular,0,0,2020,50
HOSPITAL UNIVERSITARIO INFANTA SOFIA,Angiología y Cirugía Vascular,0,0,2020,49
HOSPITAL UNIVERSITARIO INFANTA SOFIA,Angiología y Cirugía Vascular,0,0,2020,48
HOSPITAL UNIVERSITARIO INFANTA SOFIA,Angiología y Cirugía Vascular,0,0,2020,47
HOSPITAL UNIVERSITARIO INFANTA SOFIA,Angiología y Cirugía Vascular,0,0,2020,46
HOSPITAL UNIVERSITARIO INFANTA SOFIA,Angiología y Cirugía Vascular,0,0,2020,45
HOSPITAL UNIVERSITARIO INFANTA SOFIA,Angiología y Cirugía Vascular,0,0,2020,43
HOSPITAL UNIVERSITARIO INFANTA SOFIA,Angiología y Cirugía Vascular,0,0,2020,42
HOSPITAL UNIVERSITARIO INFANTA SOFIA,Angiología y Cirugía Vascular,0,0,2020,41
HOSPITAL UNIVERSITARIO INFANTA SOFIA,Angiología y Cirugía Vascular,0,0,2020,40
HOSPITAL UNIVERSITARIO INFANTA SOFIA,Angiología y Cirugía Vascular,0,0,2020,39
HOSPITAL UNIVERSITARIO INFANTA SOFIA,Angiología y Cirugía Vascular,0,0,2020,38
HOSPITAL UNIVERSITARIO INFANTA SOFIA,Angiología y Cirugía Vascular,0,0,2020,37
HOSPITAL UNIVERSITARIO INFANTA SOFIA,Angiología y Cirugía Vascular,0,0,2020,36
HOSPITAL UNIVERSITARIO INFANTA SOFIA,Angiología y Cirugía Vascular,0,0,2020,35
HOSPITAL UNIVERSITARIO INFANTA SOFIA,Angiología y Cirugía Vascular,0,0,2020,34
HOSPITAL UNIVERSITARIO INFANTA SOFIA,Angiología y Cirugía Vascular,0,0,2020,33
HOSPITAL UNIVERSITARIO INFANTA SOFIA,Angiología y Cirugía Vascular,0,0,2020,32
HOSPITAL UNIVERSITARIO INFANTA SOFIA,Angiología y Cirugía Vascular,0,0,2020,31
HOSPITAL UNIVERSITARIO INFANTA SOFIA,Angiología y Cirugía Vascular,0,0,2020,30
HOSPITAL UNIVERSITARIO INFANTA SOFIA,Angiología y Cirugía Vascular,0,0,2020,10
HOSPITAL UNIVERSITARIO INFANTA SOFIA,Angiología y Cirugía Vascular,0,0,2020,9
HOSPITAL UNIVERSITARIO INFANTA SOFIA,Angiología y Cirugía Vascular,0,0,2020,7
HOSPITAL UNIVERSITARIO INFANTA SOFIA,Angiología y Cirugía Vascular,0,0,2020,6
HOSPITAL UNIVERSITARIO INFANTA SOFIA,Angiología y Cirugía Vascular,0,0,2020,5
HOSPITAL UNIVERSITARIO INFANTA SOFIA,Angiología y Cirugía Vascular,0,0,2020,4
HOSPITAL UNIVERSITARIO INFANTA SOFIA,Angiología y Cirugía Vascular,0,0,2020,3
HOSPITAL UNIVERSITARIO INFANTA SOFIA,Angiología y Cirugía Vascular,0,0,2020,2
HOSPITAL UNIVERSITARIO INFANTA SOFIA,Cirugía Cardiaca,0,0,2022,44
HOSPITAL UNIVERSITARIO INFANTA SOFIA,Cirugía Cardiaca,0,0,2022,43
HOSPITAL UNIVERSITARIO INFANTA SOFIA,Cirugía Cardiaca,0,0,2022,42
HOSPITAL UNIVERSITARIO INFANTA SOFIA,Cirugía Cardiaca,0,0,2022,41
HOSPITAL UNIVERSITARIO INFANTA SOFIA,Cirugía Cardiaca,0,0,2022,40
HOSPITAL UNIVERSITARIO INFANTA SOFIA,Cirugía Cardiaca,NA,NA,2022,39
HOSPITAL UNIVERSITARIO INFANTA SOFIA,Cirugía Cardiaca,0,0,2022,38
HOSPITAL UNIVERSITARIO INFANTA SOFIA,Cirugía Cardiaca,0,0,2022,37
HOSPITAL UNIVERSITARIO INFANTA SOFIA,Cirugía Cardiaca,0,0,2022,36
HOSPITAL UNIVERSITARIO INFANTA SOFIA,Cirugía Cardiaca,0,0,2022,35
HOSPITAL UNIVERSITARIO INFANTA SOFIA,Cirugía Cardiaca,0,0,2022,34
HOSPITAL UNIVERSITARIO INFANTA SOFIA,Cirugía Cardiaca,0,0,2022,33
HOSPITAL UNIVERSITARIO INFANTA SOFIA,Cirugía Cardiaca,0,0,2022,32
HOSPITAL UNIVERSITARIO INFANTA SOFIA,Cirugía Cardiaca,0,0,2022,31
HOSPITAL UNIVERSITARIO INFANTA SOFIA,Cirugía Cardiaca,0,0,2022,30
HOSPITAL UNIVERSITARIO INFANTA SOFIA,Cirugía Cardiaca,0,0,2022,29
HOSPITAL UNIVERSITARIO INFANTA SOFIA,Cirugía Cardiaca,0,0,2022,28
HOSPITAL UNIVERSITARIO INFANTA SOFIA,Cirugía Cardiaca,0,0,2022,27
HOSPITAL UNIVERSITARIO INFANTA SOFIA,Cirugía Cardiaca,0,0,2022,25
HOSPITAL UNIVERSITARIO INFANTA SOFIA,Cirugía Cardiaca,0,0,2022,24
HOSPITAL UNIVERSITARIO INFANTA SOFIA,Cirugía Cardiaca,0,0,2022,23
HOSPITAL UNIVERSITARIO INFANTA SOFIA,Cirugía Cardiaca,0,0,2022,22
HOSPITAL UNIVERSITARIO INFANTA SOFIA,Cirugía Cardiaca,0,0,2022,21
HOSPITAL UNIVERSITARIO INFANTA SOFIA,Cirugía Cardiaca,0,0,2022,20
HOSPITAL UNIVERSITARIO INFANTA SOFIA,Cirugía Cardiaca,0,0,2022,19
HOSPITAL UNIVERSITARIO INFANTA SOFIA,Cirugía Cardiaca,0,0,2022,18
HOSPITAL UNIVERSITARIO INFANTA SOFIA,Cirugía Cardiaca,0,0,2022,17
HOSPITAL UNIVERSITARIO INFANTA SOFIA,Cirugía Cardiaca,0,0,2022,16
HOSPITAL UNIVERSITARIO INFANTA SOFIA,Cirugía Cardiaca,0,0,2022,15
HOSPITAL UNIVERSITARIO INFANTA SOFIA,Cirugía Cardiaca,0,0,2022,14
HOSPITAL UNIVERSITARIO INFANTA SOFIA,Cirugía Cardiaca,0,0,2022,12
HOSPITAL UNIVERSITARIO INFANTA SOFIA,Cirugía Cardiaca,0,0,2022,11
HOSPITAL UNIVERSITARIO INFANTA SOFIA,Cirugía Cardiaca,0,0,2022,10
HOSPITAL UNIVERSITARIO INFANTA SOFIA,Cirugía Cardiaca,0,0,2022,9
HOSPITAL UNIVERSITARIO INFANTA SOFIA,Cirugía Cardiaca,0,0,2022,8
HOSPITAL UNIVERSITARIO INFANTA SOFIA,Cirugía Cardiaca,0,0,2022,7
HOSPITAL UNIVERSITARIO INFANTA SOFIA,Cirugía Cardiaca,0,0,2022,6
HOSPITAL UNIVERSITARIO INFANTA SOFIA,Cirugía Cardiaca,0,0,2022,5
HOSPITAL UNIVERSITARIO INFANTA SOFIA,Cirugía Cardiaca,0,0,2022,4
HOSPITAL UNIVERSITARIO INFANTA SOFIA,Cirugía Cardiaca,0,0,2022,3
HOSPITAL UNIVERSITARIO INFANTA SOFIA,Cirugía Cardiaca,0,0,2022,2
HOSPITAL UNIVERSITARIO INFANTA SOFIA,Cirugía Cardiaca,0,0,2022,1
HOSPITAL UNIVERSITARIO INFANTA SOFIA,Cirugía Cardiaca,0,0,2021,51
HOSPITAL UNIVERSITARIO INFANTA SOFIA,Cirugía Cardiaca,0,0,2021,50
HOSPITAL UNIVERSITARIO INFANTA SOFIA,Cirugía Cardiaca,0,0,2021,49
HOSPITAL UNIVERSITARIO INFANTA SOFIA,Cirugía Cardiaca,0,0,2021,48
HOSPITAL UNIVERSITARIO INFANTA SOFIA,Cirugía Cardiaca,0,0,2021,47
HOSPITAL UNIVERSITARIO INFANTA SOFIA,Cirugía Cardiaca,0,0,2021,46
HOSPITAL UNIVERSITARIO INFANTA SOFIA,Cirugía Cardiaca,0,0,2021,45
HOSPITAL UNIVERSITARIO INFANTA SOFIA,Cirugía Cardiaca,0,0,2021,44
HOSPITAL UNIVERSITARIO INFANTA SOFIA,Cirugía Cardiaca,0,0,2021,43
HOSPITAL UNIVERSITARIO INFANTA SOFIA,Cirugía Cardiaca,0,0,2021,42
HOSPITAL UNIVERSITARIO INFANTA SOFIA,Cirugía Cardiaca,0,0,2021,41
HOSPITAL UNIVERSITARIO INFANTA SOFIA,Cirugía Cardiaca,0,0,2021,40
HOSPITAL UNIVERSITARIO INFANTA SOFIA,Cirugía Cardiaca,0,0,2021,38
HOSPITAL UNIVERSITARIO INFANTA SOFIA,Cirugía Cardiaca,0,0,2021,37
HOSPITAL UNIVERSITARIO INFANTA SOFIA,Cirugía Cardiaca,0,0,2021,36
HOSPITAL UNIVERSITARIO INFANTA SOFIA,Cirugía Cardiaca,0,0,2021,35
HOSPITAL UNIVERSITARIO INFANTA SOFIA,Cirugía Cardiaca,0,0,2021,34
HOSPITAL UNIVERSITARIO INFANTA SOFIA,Cirugía Cardiaca,0,0,2021,33
HOSPITAL UNIVERSITARIO INFANTA SOFIA,Cirugía Cardiaca,0,0,2021,32
HOSPITAL UNIVERSITARIO INFANTA SOFIA,Cirugía Cardiaca,0,0,2021,31
HOSPITAL UNIVERSITARIO INFANTA SOFIA,Cirugía Cardiaca,0,0,2021,30
HOSPITAL UNIVERSITARIO INFANTA SOFIA,Cirugía Cardiaca,0,0,2021,29
HOSPITAL UNIVERSITARIO INFANTA SOFIA,Cirugía Cardiaca,0,0,2021,28
HOSPITAL UNIVERSITARIO INFANTA SOFIA,Cirugía Cardiaca,0,0,2021,27
HOSPITAL UNIVERSITARIO INFANTA SOFIA,Cirugía Cardiaca,0,0,2021,26
HOSPITAL UNIVERSITARIO INFANTA SOFIA,Cirugía Cardiaca,0,0,2021,25
HOSPITAL UNIVERSITARIO INFANTA SOFIA,Cirugía Cardiaca,0,0,2021,24
HOSPITAL UNIVERSITARIO INFANTA SOFIA,Cirugía Cardiaca,0,0,2021,23
HOSPITAL UNIVERSITARIO INFANTA SOFIA,Cirugía Cardiaca,0,0,2021,22
HOSPITAL UNIVERSITARIO INFANTA SOFIA,Cirugía Cardiaca,0,0,2021,21
HOSPITAL UNIVERSITARIO INFANTA SOFIA,Cirugía Cardiaca,0,0,2021,20
HOSPITAL UNIVERSITARIO INFANTA SOFIA,Cirugía Cardiaca,0,0,2021,19
HOSPITAL UNIVERSITARIO INFANTA SOFIA,Cirugía Cardiaca,0,0,2021,18
HOSPITAL UNIVERSITARIO INFANTA SOFIA,Cirugía Cardiaca,0,0,2021,16
HOSPITAL UNIVERSITARIO INFANTA SOFIA,Cirugía Cardiaca,0,0,2021,15
HOSPITAL UNIVERSITARIO INFANTA SOFIA,Cirugía Cardiaca,0,0,2021,14
HOSPITAL UNIVERSITARIO INFANTA SOFIA,Cirugía Cardiaca,0,0,2021,13
HOSPITAL UNIVERSITARIO INFANTA SOFIA,Cirugía Cardiaca,0,0,2021,12
HOSPITAL UNIVERSITARIO INFANTA SOFIA,Cirugía Cardiaca,0,0,2021,11
HOSPITAL UNIVERSITARIO INFANTA SOFIA,Cirugía Cardiaca,0,0,2021,10
HOSPITAL UNIVERSITARIO INFANTA SOFIA,Cirugía Cardiaca,0,0,2021,9
HOSPITAL UNIVERSITARIO INFANTA SOFIA,Cirugía Cardiaca,0,0,2021,8
HOSPITAL UNIVERSITARIO INFANTA SOFIA,Cirugía Cardiaca,0,0,2021,7
HOSPITAL UNIVERSITARIO INFANTA SOFIA,Cirugía Cardiaca,0,0,2021,6
HOSPITAL UNIVERSITARIO INFANTA SOFIA,Cirugía Cardiaca,0,0,2021,5
HOSPITAL UNIVERSITARIO INFANTA SOFIA,Cirugía Cardiaca,0,0,2021,4
HOSPITAL UNIVERSITARIO INFANTA SOFIA,Cirugía Cardiaca,0,0,2021,3
HOSPITAL UNIVERSITARIO INFANTA SOFIA,Cirugía Cardiaca,0,0,2021,2
HOSPITAL UNIVERSITARIO INFANTA SOFIA,Cirugía Cardiaca,0,0,2021,1
HOSPITAL UNIVERSITARIO INFANTA SOFIA,Cirugía Cardiaca,0,0,2020,51
HOSPITAL UNIVERSITARIO INFANTA SOFIA,Cirugía Cardiaca,0,0,2020,50
HOSPITAL UNIVERSITARIO INFANTA SOFIA,Cirugía Cardiaca,0,0,2020,49
HOSPITAL UNIVERSITARIO INFANTA SOFIA,Cirugía Cardiaca,0,0,2020,48
HOSPITAL UNIVERSITARIO INFANTA SOFIA,Cirugía Cardiaca,0,0,2020,47
HOSPITAL UNIVERSITARIO INFANTA SOFIA,Cirugía Cardiaca,0,0,2020,46
HOSPITAL UNIVERSITARIO INFANTA SOFIA,Cirugía Cardiaca,0,0,2020,45
HOSPITAL UNIVERSITARIO INFANTA SOFIA,Cirugía Cardiaca,0,0,2020,43
HOSPITAL UNIVERSITARIO INFANTA SOFIA,Cirugía Cardiaca,0,0,2020,42
HOSPITAL UNIVERSITARIO INFANTA SOFIA,Cirugía Cardiaca,0,0,2020,41
HOSPITAL UNIVERSITARIO INFANTA SOFIA,Cirugía Cardiaca,0,0,2020,40
HOSPITAL UNIVERSITARIO INFANTA SOFIA,Cirugía Cardiaca,0,0,2020,39
HOSPITAL UNIVERSITARIO INFANTA SOFIA,Cirugía Cardiaca,0,0,2020,38
HOSPITAL UNIVERSITARIO INFANTA SOFIA,Cirugía Cardiaca,0,0,2020,37
HOSPITAL UNIVERSITARIO INFANTA SOFIA,Cirugía Cardiaca,0,0,2020,36
HOSPITAL UNIVERSITARIO INFANTA SOFIA,Cirugía Cardiaca,0,0,2020,35
HOSPITAL UNIVERSITARIO INFANTA SOFIA,Cirugía Cardiaca,0,0,2020,34
HOSPITAL UNIVERSITARIO INFANTA SOFIA,Cirugía Cardiaca,0,0,2020,33
HOSPITAL UNIVERSITARIO INFANTA SOFIA,Cirugía Cardiaca,0,0,2020,32
HOSPITAL UNIVERSITARIO INFANTA SOFIA,Cirugía Cardiaca,0,0,2020,31
HOSPITAL UNIVERSITARIO INFANTA SOFIA,Cirugía Cardiaca,0,0,2020,30
HOSPITAL UNIVERSITARIO INFANTA SOFIA,Cirugía Cardiaca,0,0,2020,10
HOSPITAL UNIVERSITARIO INFANTA SOFIA,Cirugía Cardiaca,0,0,2020,9
HOSPITAL UNIVERSITARIO INFANTA SOFIA,Cirugía Cardiaca,0,0,2020,7
